column,column_2
2021-10-18 20:00:00,2120
2021-10-18 21:00:00,2110
2021-10-18 22:00:00,2070
2021-10-18 23:00:00,2070
2021-10-19 00:00:00,2060
2021-10-19 01:00:00,2040
2021-10-19 02:00:00,2030
2021-10-19 03:00:00,2030
2021-10-19 04:00:00,2030
2021-10-19 05:00:00,1990
2021-10-19 06:00:00,1980
2021-10-19 07:00:00,1980
2021-10-19 08:00:00,1980
2021-10-19 09:00:00,1980
2021-10-19 10:00:00,1980
2021-10-19 11:00:00,1980
2021-10-19 12:00:00,1980
2021-10-19 13:00:00,1990
2021-10-19 14:00:00,1990
2021-10-19 15:00:00,2010
2021-10-19 16:00:00,2010
2021-10-19 17:00:00,2010
2021-10-19 18:00:00,2010
2021-10-19 19:00:00,2010
2021-10-19 20:00:00,2010
2021-10-19 21:00:00,2010
2021-10-19 22:00:00,1990
2021-10-19 23:00:00,1980
2021-10-20 00:00:00,1960
2021-10-20 01:00:00,1950
2021-10-20 02:00:00,1950
2021-10-20 03:00:00,1950
2021-10-20 04:00:00,1930
2021-10-20 05:00:00,1910
2021-10-20 06:00:00,1880
2021-10-20 07:00:00,1850
2021-10-20 08:00:00,1850
2021-10-20 09:00:00,1830
2021-10-20 10:00:00,1820
2021-10-20 11:00:00,1820
2021-10-20 12:00:00,1820
2021-10-20 13:00:00,1800
2021-10-20 13:36:00,1760
2021-10-20 14:00:00,1770
2021-10-20 15:00:00,1770
2021-10-20 16:00:00,1730
2021-10-20 17:00:00,1730
2021-10-20 18:00:00,1710
2021-10-20 19:00:00,1710
2021-10-20 20:00:00,1690
2021-10-20 21:00:00,1690
2021-10-20 22:00:00,1690
2021-10-20 23:00:00,1690
2021-10-21 00:00:00,1690
2021-10-21 06:00:00,1630
2021-10-21 07:00:00,1630
2021-10-21 08:00:00,1600
2021-10-21 09:00:00,1580
2021-10-21 10:00:00,1560
2021-10-21 11:00:00,1540
2021-10-21 12:00:00,1540
2021-10-21 13:00:00,1540
2021-10-21 13:36:00,1560
2021-10-21 14:00:00,1540
2021-10-21 15:00:00,1540
2021-10-21 16:00:00,1540
2021-10-21 17:00:00,1560
2021-10-21 18:00:00,1560
2021-10-21 19:00:00,1560
2021-10-21 20:00:00,1560
2021-10-21 21:00:00,1540
2021-10-21 22:00:00,1540
2021-10-21 23:00:00,1560
2021-10-22 00:00:00,1570
2021-10-22 06:00:00,1530
2021-10-22 07:00:00,1510
2021-10-22 08:00:00,1530
2021-10-22 09:00:00,1510
2021-10-22 10:00:00,1510
2021-10-22 11:00:00,1530
2021-10-22 12:00:00,1530
2021-10-22 13:00:00,1530
2021-10-22 14:00:00,1530
2021-10-22 15:00:00,1470
2021-10-22 16:00:00,1470
2021-10-22 16:54:00,1470
2021-10-22 17:00:00,1460
2021-10-22 18:00:00,1460
2021-10-22 19:00:00,1410
2021-10-22 20:00:00,1410
2021-10-22 21:00:00,1410
2021-10-22 22:00:00,1410
2021-10-22 23:00:00,1410
2021-10-23 00:00:00,1410
2021-10-23 06:00:00,1430
2021-10-23 07:00:00,1440
2021-10-23 08:00:00,1460
2021-10-23 09:00:00,1460
2021-10-23 10:00:00,1470
2021-10-23 11:00:00,1470
2021-10-23 12:00:00,1470
2021-10-23 13:00:00,1470
2021-10-23 14:00:00,1470
2021-10-23 15:00:00,1470
2021-10-23 16:00:00,1470
2021-10-23 17:00:00,1470
2021-10-23 18:00:00,1470
2021-10-23 19:00:00,1460
2021-10-23 20:00:00,1460
2021-10-23 21:00:00,1470
2021-10-23 22:00:00,1490
2021-10-23 23:00:00,1540
2021-10-24 00:00:00,1560
2021-10-24 06:00:00,1800
2021-10-24 07:00:00,1820
2021-10-24 08:00:00,1860
2021-10-24 09:00:00,1860
2021-10-24 09:18:00,1860
2021-10-24 10:00:00,1860
2021-10-24 11:00:00,1890
2021-10-24 12:00:00,1930
2021-10-24 13:00:00,1940
2021-10-24 14:00:00,1940
2021-10-24 15:00:00,1960
2021-10-24 16:00:00,1960
2021-10-24 17:00:00,1980
2021-10-24 18:00:00,1980
2021-10-24 19:00:00,2000
2021-10-24 20:00:00,2000
2021-10-24 21:00:00,2030
2021-10-24 22:00:00,2010
2021-10-24 23:00:00,2030
2021-10-25 00:00:00,2030
2021-10-25 06:00:00,2030
2021-10-25 07:00:00,2010
